,X,Y,Z,U,V,W
13 days 17:03:20,1601.7327103169216,-4646.388707519494,4872.049154543598,7.008180570590551,-0.5914558254724955,-2.854035343236433
13 days 17:05:00,2291.545804401749,-4677.560415395165,4557.929831364084,6.774306618497874,-0.031355045122848875,-3.4220706001076597
13 days 17:06:40,2953.8832967683443,-4652.647527296623,4189.009382336154,6.459209107635855,0.5291182119975354,-3.9489577648987355
13 days 17:08:20,3580.803111818399,-4571.948840890924,3769.7238008779204,6.066664277854098,1.0832478990749308,-4.428366089644704
13 days 17:10:00,4164.788846378736,-4436.431882249108,3305.11393550526,5.601380921505573,1.6243873568654916,-4.854529531031412
13 days 17:11:40,4698.838560387877,-4247.722294975062,2800.7667727470666,5.068949086187828,2.146037986322474,-5.222317465320303
13 days 17:13:20,5176.551586309498,-4008.0845069917664,2262.7469929266786,4.475774184300743,2.641930913282516,-5.527301551909702
13 days 17:15:00,5592.20474059355,-3720.3955125474477,1697.5254635129545,3.8290027691065416,3.1061035381132527,-5.765811990189347
13 days 17:16:40,5940.823622510512,-3388.109602126946,1111.899115796487,3.1364338720883844,3.5329762942102114,-5.934986574249877
13 days 17:18:20,6218.241877099426,-3015.2174690135384,512.9100590189086,2.406424516427892,3.917421915039311,-6.032807501038703
13 days 17:20:00,6421.152810902406,-2606.1965378024315,-92.24217062607735,1.6477825799353945,4.254831763878465,-6.0581280237635955
13 days 17:21:40,6547.148165900761,-2165.9573945478746,-696.2865797388678,0.8696575708944123,4.541172516672813,-6.010686125667511
13 days 17:23:20,6594.747023891235,-1699.7823287099322,-1291.9713093798935,0.08142199661239684,4.773036995941795,-5.891106124957738
13 days 17:25:00,6563.411897269403,-1213.2620621791498,-1872.1498888244978,-0.7074448678873527,4.947683980845449,-5.700887911167107
13 days 17:26:40,6453.553471532862,-712.2259892133304,-2429.869624950585,-1.487478544224653,5.063070043113859,-5.442383592577902
13 days 17:28:20,6266.523466855066,-202.67284919457586,-2958.4533640572863,-2.24934408106467,5.1178701505976845,-5.118763795337293
13 days 17:30:00,6004.5954978127675,309.30337444746226,-3451.580936574696,-2.983952053813075,5.111489261670366,-4.733972189165958
13 days 17:31:40,5670.935791888839,817.5849618309406,-3903.362201165584,-3.682564194735953,5.044063712761855,-4.292672742802328
13 days 17:33:20,5269.561997683596,1316.1049244020076,-4308.407578512204,-4.33689698763152,4.916453606317227,-3.800186919638454
13 days 17:35:00,4805.294156248704,1798.9170250421007,-4661.88907686423,-4.939212836924232,4.7302269639982475,-3.2624270897164562
13 days 17:36:40,4283.69440288047,2260.2670217460027,-4959.59699138406,-5.482407043794404,4.487635577703934,-2.685821857671956
13 days 17:38:20,3711.001386979977,2694.658053187416,-5197.9866641249755,-5.960081896232036,4.191585011956977,-2.0772407882815633
13 days 17:40:00,3094.0543854745874,3096.91567507669,-5374.219473175791,-6.366615464103019,3.8455971799377497,-1.4439127053793992
13 days 17:41:40,2440.2146510713033,3462.2460960094077,-5486.194012109195,-6.697218271856086,3.453769293325869,-0.7933457417295675
13 days 17:43:20,1757.2775726466853,3786.2926444724803,-5532.570327663247,-6.947984131407968,3.0207259921210614,-0.13324200293891572
13 days 17:45:00,1053.3843692566854,4065.184884650704,-5512.784851395208,-7.115930148360701,2.551569497705566,0.5285846433691884
13 days 17:46:40,336.92611375861907,4295.5845369841845,-5427.057419134567,-7.199030215563802,2.051823288140785,1.184295384693102
13 days 17:48:20,-383.55239998162244,4474.724255301446,-5276.3893982864765,-7.196238880520465,1.5273735382613765,1.8261110762736152
13 days 17:50:00,-1099.4507026443075,4600.440659638718,-5062.553736116246,-7.107507223738328,0.9844069892367526,2.446397122708773
13 days 17:51:40,-1802.2147349621587,4671.201479620782,-4788.075657399211,-6.933789473433875,0.42934291266155644,3.0377508301854155
13 days 17:53:20,-2483.4348167805233,4686.125009590874,-4456.205998559563,-6.677040397519274,-0.13123530491310673,3.593084465340686
13 days 17:55:00,-3134.9473511658675,4644.99300597879,-4070.884529821594,-6.340201548670245,-0.6906554743097555,4.105711015295321
13 days 17:56:40,-3748.930237771673,4548.255805136212,-3636.6969231591142,-5.927177827255247,-1.242231346362349,4.569424236142049
13 days 17:58:20,-4317.999537480828,4397.02958029434,-3158.8213936249017,-5.442800390188467,-1.7793433274507733,4.978578959119041
13 days 18:00:00,-4835.297880178482,4193.086062896083,-2642.9703058478012,-4.892779659935391,-2.2955171966021033,5.328163802118439
13 days 18:01:40,-5294.581195811183,3938.83339101949,-2095.321731466456,-4.2836428859556985,-2.7845067756921678,5.613870719056496
13 days 18:03:20,-5690.295258290468,3637.2900278473003,-1522.4477218503018,-3.6226624984276565,-3.240372412993623,5.832154612137451
13 days 18:05:00,-6017.647404800474,3292.0493032798727,-931.2335500131385,-2.917768718436384,-3.657560397597551,5.980285909077018
13 days 18:06:40,-6272.666415361679,2907.23812470462,-328.7958819783081,-2.1774551092889904,-4.030975511380802,6.056391020212394
13 days 18:08:20,-6452.254548582627,2487.4664758285917,277.60631007685043,-1.4106700054633485,-4.3560509488773596,6.059482219037346
13 days 18:10:00,-6554.226670181855,2037.7727225417427,880.6593334240599,-0.6267045678288719,-4.628808779066687,5.989474116160495
13 days 18:11:40,-6577.339026302826,1563.5605831105452,1473.0872371984499,0.16492987716917254,-4.845914355555779,5.847187116247738
13 days 18:13:20,-6521.3048960650785,1070.533999960693,2047.7400838993458,0.9546231202244121,-5.00471941394559,5.634337644389402
13 days 18:15:00,-6386.798184698559,564.6251658576072,2597.6843803337174,1.732793535302232,-5.103296507190059,5.353514491118415
13 days 18:16:40,-6175.444668017802,51.9227998643321,3116.286824956443,2.4900092282409103,-5.140461516914632,5.008143727538402
13 days 18:18:20,-5889.800415022806,-461.40452729819253,3597.2974847181918,3.217110661063653,-5.115786109912854,4.6024404621497474
13 days 18:20:00,-5533.319560404576,-969.1824874800637,4034.924293310488,3.9053228093433603,-5.029599053023611,4.141352274776127
13 days 18:21:40,-5110.309378238088,-1465.3079927090348,4423.9045176223035,4.546364805073869,-4.8829773139594375,3.63049136434808
13 days 18:23:20,-4625.877094652904,-1943.8215596079501,4759.5662477219685,5.132546473030604,-4.67772794013529,3.0760621030015134
13 days 18:25:00,-4085.8648067178883,-2398.980595389234,5037.884827753919,5.656859592676351,-4.416360447020683,2.484779631266188
13 days 18:26:40,-3496.778885217324,-2825.3264521104534,5255.528757204576,6.113055135706985,-4.102052488876745,1.8637874227499736
13 days 18:28:20,-2865.7087146583244,-3217.7506102659377,5409.898963705339,6.495713678009587,-3.7386071024442957,1.2205680142991937
13 days 18:30:00,-2200.2426952041424,-3571.55354046865,5499.157639918643,6.8003022578757735,-3.330405700971956,0.5628555083481288
13 days 18:31:40,-1508.375318290829,-3882.500991886806,5522.2492600738515,7.023223516281955,-2.8823537430283985,-0.10145692842201262
13 days 18:33:20,-798.4124056271053,-4146.873015617019,5478.911694477598,7.161852891586279,-2.3998230125078712,-0.7644075520953039
13 days 18:35:00,-78.8732639704694,-4361.5072751867465,5369.678678375617,7.214566323525385,-1.8885899491846976,-1.4180564627511876
13 days 18:36:40,641.6123432929551,-4523.83686853713,5195.872824328364,7.180758212629832,-1.3547680923696688,-2.0545781952966564
13 days 18:38:20,1354.4041783868681,-4631.919976977417,4959.5901460076875,7.060848718932511,-0.8047400302468518,-2.6663493913586542
13 days 18:40:00,2050.9563465284664,-4684.4635906760805,4663.674773071083,6.856280683123113,-0.24508281747125774,-3.2460390879075454
13 days 18:41:40,2722.9167043694138,-4680.838939544723,4311.686251863731,6.569506246390835,0.31750596021411975,-3.7866928585947255
13 days 18:43:20,3362.2288449048856,-4621.089747177374,3907.8566727088105,6.203961237511255,0.8762880054498836,-4.281817799775073
13 days 18:45:00,3961.226639601721,-4505.932433144946,3457.041737857284,5.764029558958434,1.4245622488592953,-4.725459995982197
13 days 18:46:40,4512.728728982308,-4336.74808446851,2964.6617329354203,5.2549936554858006,1.9557472713090087,-5.112280220794621
13 days 18:48:20,5010.123622192833,-4115.566915461765,2436.63811963724,4.6829756656134744,2.463460092283998,-5.437620305072767
13 days 18:50:00,5447.451858122396,-3845.043814433395,1879.3207043899224,4.054863869667197,2.9415971484601933,-5.69756450796676
13 days 18:51:40,5819.47705533335,-3528.4273241883357,1299.412492135702,3.3782314819649217,3.3844093943954774,-5.88898965512062
13 days 18:53:20,6121.751123185619,-3169.5195621878793,703.8864543562589,2.6612414251355156,3.7865766220079697,-6.009606984568396
13 days 18:55:00,6350.667104381043,-2772.630992449662,99.90238582867394,1.912546390633331,4.143273521655074,-6.057991364198572
13 days 18:56:40,6503.503583478094,-2342.526612992048,-505.28238167104826,1.1411771963902155,4.450231813988084,-6.0335995572247265
13 days 18:58:20,6578.456178750267,-1884.36885772937,-1104.3995985156655,0.35643048920385306,4.703792154098657,-5.936775552375281
13 days 19:00:00,6574.658606821124,-1403.6529848901394,-1690.2605020202773,-0.43225165506375895,4.900949391668577,-5.76874348422294
13 days 19:01:40,6492.191157032187,-906.141348205983,-2255.841056781941,-1.2153982231775189,5.039386572248546,-5.531588725530445
13 days 19:03:20,6332.077533289692,-397.7916799913151,-2794.3684757071815,-1.9836297002313046,5.117500502984878,-5.228226534362489
13 days 19:05:00,6096.270321832819,115.3134919709259,-3299.400439127795,-2.7277703813551715,5.134416262087158,-4.862361313764714
13 days 19:06:40,5787.624434740915,627.0416450452643,-3764.903209684598,-3.4389607557786706,5.08999259771357,-4.438434613098162
13 days 19:08:20,5409.861134123905,1131.2818406784422,-4185.320889544232,-4.108758685010482,4.984817651982462,-3.961567041825274
13 days 19:10:00,4967.5203276116845,1622.0187160188623,-4555.641502310114,-4.729237719058851,4.820195856076196,-3.4374908027103377
13 days 19:11:40,4465.905861836207,2093.4015287026104,-4871.453346716942,-5.293072697776858,4.598127323450542,-2.872479595790567
13 days 19:13:20,3911.019853653445,2539.8139251517005,-5128.9964925601425,-5.7936207237214274,4.3212792224173695,-2.273271063984116
13 days 19:15:00,3309.49258328772,2955.9375011809016,-5325.20432712092,-6.224989428837477,3.992952038078677,-1.6469895506998107
13 days 19:16:40,2668.502711808119,3336.8144205477824,-5457.738866451565,-6.582099639931116,3.6170387945762106,-1.0010631231915454
13 days 19:18:20,1995.6939228096023,3677.9038902241996,-5525.016638717989,-6.860737128245955,3.1979802697658375,-0.34314134561497106
13 days 19:20:00,1299.0870267817036,3975.1341569380406,-5526.226675229385,-7.057596391526711,2.7407160539353757,0.31898790517249453
13 days 19:21:40,586.9852855201699,4224.950602464326,-5461.340148373707,-7.170316985538985,2.2506296326376285,0.9774850710072975
13 days 19:23:20,-132.11926496511657,4424.356401114008,-5331.111376486382,-7.197510188779182,1.733492183567716,1.6245420908806238
13 days 19:25:00,-849.6462998294472,4570.948964114497,-5137.0700790060355,-7.138778166656542,1.1953994872154847,2.2524701020624462
13 days 19:26:40,-1557.0245568298274,4662.94860499656,-4881.505692307684,-6.994723847429843,0.6427082655956895,2.853782998890778
13 days 19:28:20,-2245.7943108752033,4699.221593331323,-4567.442101413284,-6.766951319872946,0.08196544496440973,3.4212847027932196
13 days 19:30:00,-2907.7048550124186,4679.295366997534,-4198.605324806,-6.458056824827291,-0.48016262043006086,3.9481515611315667
13 days 19:31:40,-3534.8149623358563,4603.36673836521,-3779.381026498559,-6.071607754454142,-1.0369676815646196,4.428016739339034
13 days 19:33:20,-4119.586432455766,4472.302337568438,-3314.766082950569,-5.6121118351411345,-1.5817762086129965,4.855048337089092
13 days 19:35:00,-4654.977975070395,4287.630807423612,-2810.309842057781,-5.0849719492430285,-2.1080314905510553,5.224026687217756
13 days 19:36:40,-5134.5302029858885,4051.5275750421124,-2272.050892168885,-4.496431142918181,-2.60937312054085,5.5304132876430145
13 days 19:38:20,-5552.4479308205655,3766.7904974109765,-1706.4440423590654,-3.853501901827429,-3.079719581862131,5.7704152647622085
13 days 19:40:00,-5903.671711389256,3436.808836099166,-1120.2847237547217,-3.1638867470211096,-3.513345810830909,5.941039100460823
13 days 19:41:40,-6183.943532297834,3065.522800630996,-520.6248841798831,-2.4358834179556617,-3.9049605844601425,6.040136036860814
13 days 19:43:20,-6389.860255681208,2657.3776969146543,85.31134074287367,-1.6782840532264016,-4.249776149091956,6.066434787159928
13 days 19:45:00,-6518.918329212651,2217.2690391243946,690.2184590113742,-0.9002612136648297,-4.543574066473242,6.01956268121762
13 days 19:46:40,-6569.545429533081,1750.4840719843717,1286.7980328901854,-0.11125201769366354,-4.7827608649385125,5.900053282487483
13 days 19:48:20,-6541.121108451745,1262.6353479592938,1867.851060943876,0.6791670119753614,-4.964416677979546,5.7093405046942305
13 days 19:50:00,-6433.984476982672,759.5929241614755,2426.365280209037,1.4614020701253658,-5.086332189912059,5.449739936052317
13 days 19:51:40,-6249.429495107984,247.41026248828203,2955.6036818752705,2.225968787063958,-5.147036321653617,5.124416363716815
13 days 19:53:20,-5989.688391604722,-267.7488709901714,3449.1855939133316,2.963611142093988,-5.145812066853183,4.7373408101822605
13 days 19:55:00,-5657.902234128027,-779.6878305197802,3901.1663118175343,3.66542042833932,-5.082702091037003,4.293234952342534
13 days 19:56:40,-5258.0815851976,-1282.2512435235824,4306.107523746856,4.322942713496023,-4.958503679486278,3.7975084600076343
13 days 19:58:20,-4795.054681243906,-1769.4014397278304,4659.143958932163,4.928282748347718,-4.77475362490206,3.2561858268937236
13 days 20:00:00,-4274.408237415034,-2235.2896834733365,4956.0397892332585,5.47419431252606,-4.533704642939667,2.6758298782101595
13 days 20:01:40,-3702.4169834369354,-2674.327581120173,5193.239303699028,5.954164505597411,-4.238292747598966,2.063457343862846
13 days 20:03:20,-3085.9671691424205,-3081.252875228001,5367.907518714249,6.362485152966252,-3.8920979338653483,1.4264529504465255
13 days 20:05:00,-2432.4737399314345,-3451.191159647525,5477.96243858073,6.6943142951481525,-3.499298848742233,0.7724813229594865
13 days 20:06:40,-1749.7892402877567,-3779.7142736038163,5522.098874749136,6.945728786893591,-3.064620301003527,0.10939476261886442
13 days 20:08:20,-1046.1119408947366,-4062.8910052997526,5499.802406205374,7.113764556472539,-2.5932780814404004,-0.5548558169189185
13 days 20:10:00,-329.8860700465421,-4297.334160561643,5411.3547107566565,7.196448644959283,-2.090916703917457,-1.212314310536504
13 days 20:11:40,390.29614619093155,-4480.239388131262,5257.829715191256,7.192819864056079,-1.5635460278096478,-1.8551082497849227
13 days 20:13:20,1105.7985998879078,-4609.418987734737,5041.080337579739,7.102940137219182,-1.0174710982882296,-2.47554103604861
13 days 20:15:00,1808.041424440913,-4683.327361294435,4763.717053644678,6.927895257903923,-0.45922192665460004,-3.0661786900972605
13 days 20:16:40,2488.6052568993464,-4701.080119884094,4429.076490027543,6.669784690670815,0.10452316106120224,-3.6199387027468584
13 days 20:18:20,3139.329433448995,-4662.464919587599,4041.18303470803,6.33170116337909,0.6670132073137712,-4.13017232407285
13 days 20:20:00,3752.41194194181,-4567.944738398294,3604.7002413273317,5.917697422927189,1.2215058770489324,-4.5907468971823615
13 days 20:21:40,4320.501292692717,-4418.653204064752,3124.876706543164,5.432743133657175,1.7613463478453149,-4.996120090169307
13 days 20:23:20,4836.787414643976,-4216.381401412585,2607.482007267163,4.882667472348427,2.280050070526201,-5.341411305547744
13 days 20:25:00,5295.082573837029,-3963.5573878625933,2058.738920342347,4.274092816308276,2.7713812181881794,-5.622463089402037
13 days 20:26:40,5689.898395243426,-3663.216657981378,1485.2466004696391,3.6143537844621387,3.2294324415346605,-5.835896388501652
13 days 20:28:20,6016.511310003391,-3318.9664113566123,893.9022318966354,2.911409446276831,3.6486979574459153,-5.979154007340343
13 days 20:30:00,6271.021272728931,-2934.9408161067217,291.815197348051,2.173742118169882,4.024144838847952,-6.050534757797936
13 days 20:31:40,6450.397855470626,-2515.7516492033496,-313.77779146578,1.41025268333226,4.3512753147460765,-6.049214727999397
13 days 20:33:20,6552.517189334569,-2066.430608568991,-915.6029348273506,0.6301453002167714,4.626184189721061,-5.975256945333574
13 days 20:35:00,6576.18601117578,-1592.3689887950518,-1506.4360418972678,-0.15718705616881037,4.845605550966345,-5.829608317586803
13 days 20:36:40,6521.15481432492,-1099.2502665116108,-2079.1921593509305,-0.9422837911657012,5.0069521325246695,-5.614083993288623
13 days 20:38:20,6388.1187303121715,-592.9822770993017,-2627.0092513899203,-1.7157325136414738,5.1083433172253745,-5.331340594323745
13 days 20:40:00,6178.7065845625675,-79.62393061924621,-3143.332319769533,-2.4682874529102796,5.148624360740577,-4.9848372931147304
13 days 20:41:40,5895.459164980509,434.68625104817494,-3621.9896165097193,-3.1909785942119213,5.127374863450733,-4.578788566192309
13 days 20:43:20,5541.795518902425,943.8052545186582,-4057.267002744781,-3.875219803024413,5.044908132532876,-4.118106286634722
13 days 20:45:00,5121.970600741669,1441.6568805255,-4443.973074049844,-4.512905088898143,4.9022614876969515,-3.608336930548082
13 days 20:46:40,4641.021626749124,1922.3047377470582,-4777.500368901113,-5.096501096361518,4.701178055482094,-3.055590316667056
13 days 20:48:20,4104.707044085743,2380.0209717916573,-5053.877443454024,-5.619128102907109,4.444081263750839,-2.466465427800141
13 days 20:50:00,3519.438188881219,2809.3522312874375,-5269.813679497991,-6.074632547183262,4.134043113769163,-1.8479730493181423
13 days 20:51:40,2892.201765003422,3205.1839023242082,-5422.737096706047,-6.4576526175059765,3.774745385493311,-1.2074533964595802
13 days 20:53:20,2230.479770901866,3562.797643170642,-5510.822591360694,-6.763672240010258,3.370437401922835,-0.552495621605926
13 days 20:55:00,1542.1604349496579,3877.9269949588565,-5533.013039389151,-6.989069206582651,2.925886974959868,0.10914793760543504
13 days 20:56:40,835.4490002883392,4146.805574266197,-5489.031211854821,-7.131152731714834,2.4463294929583657,0.7696442235249374
13 days 20:58:20,118.77075704087602,4366.211989029882,-5379.383555021597,-7.188194406033251,1.937410235785287,1.421166721788308
13 days 21:00:00,-599.3240701878442,4533.507062542933,-5205.355505020067,-7.1594495771694096,1.405125716178095,2.0559788707522606
13 days 21:01:40,-1310.2617353040387,4646.666404500401,-4968.9977513047525,-7.045170679643584,0.8557580048061331,2.6665217914377157
13 days 21:03:20,-2005.5426575150254,4704.305151105426,-4673.104850613131,-6.846611306390826,0.29580859869881637,3.245497684655496
13 days 21:05:00,-2676.8435878680793,4705.696634998169,-4321.184019034725,-6.566020014756531,-0.26807481410854944,3.785956472943773
13 days 21:06:40,-3316.11417657619,4650.78319124986,-3917.4172231623193,-6.206624588113933,-0.8291714205546696,4.281377178020049
13 days 21:08:20,-3915.6757118377714,4540.179517619209,-3466.6129905195603,-5.772603472384342,-1.380766861183117,4.72575045233936
13 days 21:10:00,-4468.312310485486,4375.168311873695,-2974.152725434739,-5.269047305277637,-1.9162314524126267,5.113654186548333
13 days 21:11:40,-4967.361488650461,4157.68730567247,-2445.9268126593965,-4.701905488371662,-2.4291032808951645,5.440327123082213
13 days 21:13:20,-5406.795217463124,3890.309029139442,-1888.2668300077783,-4.077923158374948,-2.9131679797912833,5.701733295270953
13 days 21:15:00,-5781.29725464942,3576.2112526422543,-1307.8683227832628,-3.404562332389711,-3.3625406481033147,5.894620665948017
13 days 21:16:40,-6086.329178859782,3219.141072738447,-711.7117581573847,-2.6899150763799584,-3.7717418636195017,6.016568277871306
13 days 21:18:20,-6318.1895986821455,2823.369584279386,-106.97558254972908,-1.9426018097023448,-4.135772369607312,6.066023866364637
13 days 21:20:00,-6474.060762647069,2393.6416522612994,499.05006266887017,-1.1716648267272647,-4.45017912841544,6.042328337060796
13 days 21:21:40,-6552.045626080964,1935.1168958223273,1099.0553097621607,-0.38644980570668536,-4.711116475401995,5.945727844920574
13 days 21:23:20,-6551.191791192619,1453.3077328815807,1685.7991906202426,0.4035129945414233,-4.915396436008635,5.77737240931236
13 days 21:25:00,-6471.503906054966,954.0099296819841,2252.2013018268676,1.1886353110425523,-5.060531170583468,5.539300740058318
13 days 21:26:40,-6313.943368702471,443.23251071326774,2791.4275367579685,1.9593927881703683,-5.144763488278825,5.234412895846633
13 days 21:28:20,-6080.415406970966,-72.87804424551959,3296.97609629807,2.706449922111017,-5.16708763772263,4.866429400488388
13 days 21:30:00,-5773.744861061295,-588.1118614883325,3762.7553855796086,3.420775839852562,-5.127258468470539,4.43984094408022
13 days 21:31:40,-5397.639343710294,-1096.273221218049,4183.159458618784,4.093758558275878,-5.025790348918169,3.9598463203177428
13 days 21:33:20,-4956.642295472906,-1591.255388774944,4553.134772583944,4.7173084596719965,-4.863945710978969,3.432283347958395
13 days 21:35:00,-4456.076530803634,-2067.1138868712524,4868.239969647221,5.283953192891142,-4.643714658314639,2.863553369513155
13 days 21:36:40,-3901.9767491066355,-2518.1392204021113,5124.699104695395,5.7869252652546725,-4.367785230356971,2.2605381683896835
13 days 21:38:20,-3301.0168659268143,-2938.9233930840405,5319.444512136482,6.220235969697856,-4.039507267913301,1.6305162738146117
13 days 21:40:00,-2660.426921431656,-3324.4253573264623,5450.15280011861,6.578742385824468,-3.66284796586233,0.9810727602167649
13 days 21:41:40,-1987.907664264523,-3670.029018084885,5515.270480949053,6.8582010507603615,-3.2423434422227477,0.3200112243867899
13 days 21:43:20,-1291.53617862629,-3971.598599942521,5514.0315876688155,7.055313936426507,-2.7830428389907866,-0.3447392870334351
13 days 21:45:00,-579.6717334571113,-4225.525972890373,5446.465549085574,7.167762292803176,-2.2904503273675725,-1.0052134847607297
13 days 21:46:40,139.1457156471549,-4428.7739022245405,5313.396148344944,7.194231991668116,-1.7704601103730622,-1.6535030829633401
13 days 21:48:20,856.2944950737576,-4578.910978790406,5116.431623456966,7.1344278196347055,-1.2292906407969897,-2.2818451400725124
13 days 21:50:00,1563.1757144737644,-4674.141099735778,4857.945137854942,6.989077982545008,-0.6734120958306564,-2.8827134240150567
13 days 21:51:40,2251.313102257252,-4713.324574075077,4541.0474580638365,6.759928186659132,-0.10947406937655478,-3.448903966952373
13 days 21:53:20,2912.4562446559394,-4695.992467733943,4169.5495324376825,6.449724150340676,0.4557730126057893,-3.97362211398907
13 days 21:55:00,3538.677105008348,-4622.352720963109,3747.9185491171665,6.062183990941559,1.0155551411580306,-4.450562538364764
13 days 21:56:40,4122.467441996625,-4493.288344937932,3281.223813872285,5.601957215069938,1.563157135877911,-4.8739884022278135
13 days 21:58:20,4656.827518149172,-4310.347804255339,2775.0776754812186,5.074574060620615,2.092002138806865,-5.238801788918294
13 days 22:00:00,5135.352889649499,-4075.726629854374,2235.5667423717327,4.486380275952041,2.5957342655551017,-5.540610197727228
13 days 22:01:40,5552.310662958918,-3792.2420056719006,1669.1800888907064,3.84446352992575,3.068296211374263,-5.775782380469505
13 days 22:03:20,5902.710907233715,-3463.2982246373545,1082.7288807612906,3.15656541038948,3.5040072123412873,-5.94149689078919
13 days 22:05:00,6182.36608831418,-3092.8463698995233,483.26529902908834,2.4309875604004105,3.8976335435763976,-6.035778350893199
13 days 22:06:40,6387.942928771726,-2685.335113132325,-122.00534991199366,1.6764851842208353,4.24445619604446,-6.0575234977196395
13 days 22:08:20,6517.001475476742,-2245.657461972499,-725.8106777180745,0.9021584223538962,4.540328889122547,-6.0065142437709556
13 days 22:10:00,6568.024373652175,-1779.0894948545376,-1320.9018183237706,0.11733432545087955,4.781730313093182,-5.883418636451316
13 days 22:11:40,6540.433366839753,-1291.227138437152,-1900.1396315248387,-0.6685488261530281,4.965805286323595,-5.6897794807223425
13 days 22:13:20,6434.59452375525,-787.9163195344282,-2456.582978419498,-1.446062551768951,5.090397979310208,-5.427990377559979
13 days 22:15:00,6251.811611305705,-275.18342144894666,-2983.570316465958,-2.2059024352963075,5.154073808393034,-5.101261480005107
13 days 22:16:40,5994.307653366136,240.8389672037603,-3474.800728124289,-2.939003413622064,5.156132339059377,-4.7135736788876805
13 days 22:18:20,5665.195650434968,753.9850611024565,-3924.407649456817,-3.6366465109565103,5.096609789907319,-4.269624598911332
13 days 22:20:00,5268.439393497363,1258.1286747828965,-4327.027041090041,-4.29055902748077,4.97627275119409,-3.7747673094702003
13 days 22:21:40,4808.803033744004,1747.25700193851,-4677.860735502355,-4.893009685474853,4.796602938236441,-3.2349407361767426
13 days 22:23:20,4291.794006829303,2215.5394534123243,-4972.730188142284,-5.436891340822905,4.559774788670339,-2.6565979214285944
13 days 22:25:00,3723.595174753869,2657.3970392625765,-5208.125102667479,-5.91579893746616,4.268625154634289,-2.0466271418607036
13 days 22:26:40,3110.9929278632017,3067.5654045612787,-5381.242126180162,-6.324094936726274,3.926618171613118,-1.412273784649446
13 days 22:28:20,2461.2955398238696,3441.1569078295665,-5490.017133851134,-6.656969249871028,3.5378029893571763,-0.7610564271635076
13 days 22:30:00,1782.249886749621,3773.7155935410356,-5533.147934774189,-6.910487755525307,3.1067686523980376,-0.10068550644909359
13 days 22:31:40,1081.949570461325,4061.2698216429308,-5510.109490437738,-7.081634795165769,2.6385921983385803,0.5610230790998748
13 days 22:33:20,368.7435611201951,4300.377362139558,-5421.160179863214,-7.168345509278947,2.1387852131644522,1.216230839804423
13 days 22:35:00,-348.86246719635193,4488.166786491415,-5267.3396069782275,-7.169531205285465,1.6132335094292274,1.8571642309303933
13 days 22:36:40,-1062.3023386905534,4622.371095315286,-5050.458211705227,-7.085095348938769,1.068135978692967,2.4761981916365405
13 days 22:38:20,-1763.0513322838867,4701.356241954368,-4773.07754422583,-6.915940861437165,0.5099363084231996,3.0659437313424656
13 days 22:40:00,-2442.723819195048,4724.14177830808,-4438.483194308243,-6.663968112528513,-0.05474562985963953,3.6193309378720726
13 days 22:41:40,-3093.174683892445,4690.414968728272,-4050.647696756352,-6.332061816701924,-0.6191894524302591,4.129694642446569
13 days 22:43:20,-3706.594530098622,4600.537030578128,-3614.187111860463,-5.924068232744421,-1.1766494916217984,4.590854338371797
13 days 22:45:00,-4275.606195482851,4455.541505343883,-3134.307278831256,-5.44475875068594,-1.7204361758570963,4.997194287347333
13 days 22:46:40,-4793.353081251316,4257.124976301835,-2616.745072197315,-4.899783553801497,-2.243995523251629,5.343735981086334
13 days 22:48:20,-5253.585870161506,4007.628868491306,-2067.699624837538,-4.295609869197535,-2.740992768942373,5.626207352408991
13 days 22:50:00,-5650.7391235620335,3710.01418094752,-1493.7603147457212,-3.6394509795794403,-3.2053918911754726,5.841101994892395
13 days 22:51:40,-5980.003125675097,3367.8267623994675,-901.8257548855892,-2.9391795218929526,-3.6315362338693125,5.985731257003361
13 days 22:53:20,-6237.383947588612,2985.156604992687,-299.02177081630305,-2.2032336904795637,-4.0142223130308485,6.058264174335703
13 days 22:55:00,-6419.75574441813,2566.587816115671,307.38782938255696,-1.4405093378187037,-4.348771125971011,6.057756752112438
13 days 22:56:40,-6524.900196515134,2117.144241559987,910.0889199143919,-0.6602486560180763,-4.63109000097392,5.98416782813731
13 days 22:58:20,-6551.535674746283,1642.2266200733284,1501.8095368580884,0.12808185579736833,-4.857728488596401,5.8383618783553155
13 days 23:00:00,-6499.333325801671,1147.5474891053752,2075.408103894399,0.9149121055446453,-5.025922888874201,5.622098616683601
13 days 23:01:40,-6368.921243318352,639.0593044469288,2623.9635364398614,1.6906950204434914,-5.133632132998199,5.338008839304751
13 days 23:03:20,-6161.875909351662,122.88143482368986,3140.859896418028,2.446028770739743,-5.17956183093792,4.989558134577352
13 days 23:05:00,-5880.702031573314,-394.774640360611,3619.867007572201,3.171775607357081,-5.16317782298782,4.5809995544548645
13 days 23:06:40,-5528.799614269439,-907.6830429353936,4055.217753617604,3.8591782083288804,-5.084708964832557,4.117314441441058
13 days 23:08:20,-5110.421502476269,-1409.6778473306483,4441.6761587553265,4.4999644406886,-4.945139556736011,3.6041467850639077
13 days 23:10:00,-4630.618608566175,-1894.7294709838131,4774.601314270057,5.086448152979151,-4.746191794674907,3.0477274974803494
